trackid,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,genre
4FCOFuhLZPSXISQCF7wck5,0.728,0.5,-7.897,0.283,0.0312,0.0,0.156,0.604,172.635,hip hop,Rap/Hip Hop
4YA7nxDtAVE2R1Eryx7uRu,0.839,0.706,-6.119,0.231,0.19,0.0,0.205,0.857,96.67,hip hop,Rap/Hip Hop
25oOaleife6E2MIKmFkPvg,0.842,0.597,-6.336,0.0627,0.00252,0.0,0.124,0.298,145.992,hip hop,Rap/Hip Hop
1RPhSs2lDYKjDsELKtPvQd,0.909,0.74,-2.361,0.26,0.0562,0.0,0.0593,0.802,97.855,hip hop,R&B
0OaunKfsxkgBvPv68jBbmm,0.852,0.604,-4.569,0.0642,0.0503,0.0,0.327,0.667,94.762,hip hop,Rap/Hip Hop
58q2HKrzhC3ozto2nDdN4z,0.816,0.726,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,hip hop,Rap/Hip Hop
3DK6m7It6Pw857FcQftMds,0.374,0.568,-3.825,0.109,0.219,0.00219,0.513,0.111,84.733,hip hop,Rap/Hip Hop
5FEXPoPnzueFJQCPRIrC3c,0.871,0.44,-6.25,0.0761,0.499,4.15e-06,0.114,0.799,137.996,hip hop,Pop
06wOQGz4bGB7HETrIjpIep,0.915,0.656,-2.827,0.0716,0.00299,0.0,0.324,0.642,112.243,hip hop,Electro
7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,hip hop,Rap/Hip Hop
2NeHnSFnwNp1Z5WYgcjJ8L,0.678,0.857,-5.173,0.216,0.0325,0.0,0.0788,0.622,94.95,hip hop,Rap/Hip Hop
4xAk8Lw82G3YoVSOdVAsBx,0.866,0.454,-9.383,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,hip hop,Rap/Hip Hop
10aWGOqSDBqvNzJ9NeKDbK,0.693,0.516,-6.446,0.0413,0.297,0.000127,0.0604,0.494,94.02,hip hop,Rap/Hip Hop
4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,-5.563,0.304,0.231,0.0,0.133,0.704,172.08,hip hop,Rap/Hip Hop
53DB6LJV9B8sz0p1s6tlGS,0.523,0.805,-5.473,0.192,0.0524,0.0,0.0914,0.602,125.358,hip hop,Rap/Hip Hop
0OvwzS8FX73Bw7ykMRmffU,0.831,0.79,-4.714,0.165,0.0024,0.0,0.0515,0.791,93.14,hip hop,R&B
3VyjsVV24RmBIbWJAeUJNu,0.651,0.631,-5.717,0.0896,0.519,0.000579,0.165,0.35,127.994,hip hop,Rock
7sPt2cfrg7DrVP52zfvS1i,0.549,0.853,-4.293,0.188,0.0285,0.000296,0.618,0.346,94.695,hip hop,Electro
7MQywXGHEev7JmwwIzMcao,0.767,0.551,-7.328,0.0616,0.00364,0.0,0.0451,0.796,100.904,hip hop,Rap/Hip Hop
6Tsu3OsuMz4KEGKbOYd6A0,0.895,0.694,-4.384,0.275,0.176,0.0,0.292,0.632,93.944,hip hop,Pop
1yo16b3u0lptm6Cs7lx4AD,0.797,0.582,-12.97,0.255,0.00484,2.04e-06,0.517,0.415,105.974,hip hop,Rap/Hip Hop
2UVbBKQOdFAekPTRsnkzcf,0.817,0.816,-5.402,0.269,0.00263,0.0,0.159,0.508,181.982,hip hop,Rap/Hip Hop
2Xqd0wUttjueBfdcltADOv,0.838,0.771,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957,hip hop,Rap/Hip Hop
7liAO2OqrFMVvM7oiLo0m0,0.603,0.899,-6.558,0.141,0.105,0.000431,0.106,0.813,186.885,hip hop,R&B
3fpTMuD1u3gJlVI4FadVHs,0.53,0.884,-5.581,0.457,0.332,1.98e-06,0.355,0.28,87.194,hip hop,Rap/Hip Hop
32W1K50AaXGXoRBn3Zyax4,0.753,0.749,-6.132,0.316,0.0285,0.0,0.0845,0.832,93.79,hip hop,Rap/Hip Hop
7LP4Es66zdY7CyjepqmvAg,0.657,0.695,-4.493,0.0321,0.0108,0.0,0.0822,0.683,65.997,hip hop,Rap/Hip Hop
2MQ51y5NhCyva4SgWmK2Me,0.794,0.614,-5.352,0.0467,0.0964,0.0,0.0789,0.663,80.569,hip hop,Rap/Hip Hop
6gf1xlPETW9CwjsdnUzW3g,0.92,0.472,-7.941,0.333,0.166,0.0,0.068,0.308,97.463,hip hop,Rap/Hip Hop
6J5sxraPPZ4b0CVOGAgpXj,0.936,0.702,-5.305,0.0615,0.0473,0.0,0.0838,0.704,97.524,hip hop,Rap/Hip Hop
3jlbL2OTD5YmIunYzgQTAN,0.375,0.862,-3.363,0.255,0.071,0.0,0.211,0.478,159.841,hip hop,Rap/Hip Hop
7tAXHZdp9UpcYrHn7MZqfo,0.672,0.819,-4.457,0.0463,0.0371,0.000184,0.203,0.446,120.013,hip hop,Rap/Hip Hop
0VgkVdmE4gld66l8iyGjgx,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,hip hop,Rap/Hip Hop
16qYlQ6koFxYVbiJbGHblz,0.89,0.393,-10.821,0.267,0.331,8.81e-06,0.283,0.304,128.084,hip hop,Rap/Hip Hop
5wMh9hhqKQ4JfqLuvqAC7s,0.881,0.785,-5.4,0.102,0.0121,0.0,0.0849,0.178,105.972,hip hop,Rap/Hip Hop
5Mmk2ii6laakqfeCT7OnVD,0.706,0.888,-6.959,0.0654,0.119,9.64e-05,0.07,0.714,121.549,hip hop,Rap/Hip Hop
3SCVtAJq8li6HlKfM4M08u,0.778,0.761,-5.529,0.0525,0.141,4.61e-05,0.0441,0.923,107.288,hip hop,Rap/Hip Hop
0nmxH6IsSQVT1YEsCB9UMi,0.787,0.527,-6.981,0.0512,0.0615,0.0,0.0656,0.807,133.107,hip hop,Rap/Hip Hop
6yr8GiTHWvFfi4o6Q5ebdT,0.551,0.851,-3.277,0.197,0.0748,0.0,0.0784,0.1,171.411,hip hop,Rap/Hip Hop
1GMDpf82TUwTVBPYiu0dmR,0.761,0.851,-4.371,0.234,0.556,0.000545,0.104,0.463,92.486,hip hop,Rap/Hip Hop
6ya8ejoKgw906Y8LWclqrp,0.671,0.833,-5.152,0.395,0.0825,0.0,0.0726,0.702,79.351,hip hop,Rap/Hip Hop
5sBplhIrmzA4kQGyIOpmDf,0.832,0.549,-8.259,0.0602,0.168,0.0,0.11,0.384,140.045,hip hop,Electro
6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914,hip hop,Rap/Hip Hop
2T5NBwKRySiCR78vVk08vr,0.709,0.679,-6.503,0.346,0.0115,0.0,0.0971,0.754,162.973,hip hop,Rap/Hip Hop
7rv0UuxMX7CpUUwEE1jVrd,0.743,0.948,-4.445,0.0893,0.122,0.0,0.112,0.614,130.024,hip hop,Alternative
1ID1QFSNNxi0hiZCNcwjUC,0.714,0.563,-7.574,0.0723,0.0266,0.0,0.0776,0.31,100.091,hip hop,Rap/Hip Hop
43CIWpJaJHRcI4mUSjqgc2,0.697,0.674,-6.326,0.0533,0.00215,0.0,0.138,0.198,81.535,hip hop,Rap/Hip Hop
13EW51DKru044OJDJ9Bm8o,0.779,0.642,-6.321,0.116,0.0383,0.0,0.2,0.388,82.363,hip hop,Rap/Hip Hop
76MjtLfZoTNc3BDqUVjuRH,0.801,0.596,-4.72,0.0534,0.00301,0.0,0.162,0.134,120.028,hip hop,Rap/Hip Hop
23wfXwnsPZYe5A1xXRHb3J,0.785,0.871,-2.692,0.265,0.144,0.0,0.309,0.315,87.248,hip hop,Rap/Hip Hop
7lAK3oHbfEnvUQWosrMMpR,0.785,0.554,-6.571,0.0409,0.283,3.4e-06,0.116,0.144,128.047,hip hop,R&B
4cNhx6OO1XpvwT6xZnb83B,0.623,0.896,-4.719,0.247,0.035,0.0,0.0941,0.613,95.158,hip hop,Rap/Hip Hop
2771LMNxwf62FTAdpJMQfM,0.929,0.723,-5.792,0.109,0.0672,0.0,0.346,0.458,125.022,hip hop,Rap/Hip Hop
60NvAO9lx0KmBNAVHIlWN6,0.729,0.434,-9.111,0.079,0.0473,1.23e-05,0.314,0.743,94.411,hip hop,Rap/Hip Hop
0TlLq3lA83rQOYtrqBqSct,0.912,0.412,-8.074,0.123,0.0165,0.0126,0.104,0.423,154.983,hip hop,Rap/Hip Hop
6YB6CK4Tsb0BgtxCEL9KlI,0.855,0.674,-4.328,0.314,0.165,0.0,0.0548,0.578,95.991,hip hop,Rap/Hip Hop
47TqCCnEliDp8NRDyIQoQq,0.761,0.639,-7.577,0.0539,0.0359,0.0,0.0945,0.922,164.088,hip hop,Pop
5SkRLpaGtvYPhw02vZhQQ9,0.657,0.734,-4.832,0.484,0.149,0.0,0.139,0.434,91.03,hip hop,R&B
6CFPFnS9EcLs2I0nWqtWci,0.81,0.538,-5.784,0.0356,0.528,0.0,0.0951,0.828,109.97,hip hop,Rap/Hip Hop
7uqRFlTZQ7vL1YKGSWmu7h,0.591,0.419,-15.445,0.105,0.598,0.909,0.0916,0.797,75.927,hip hop,Rap/Hip Hop
0cfqYhY6B8PbGF9vaVNUeG,0.801,0.578,-13.264,0.181,0.0103,0.811,0.199,0.499,92.139,hip hop,Rap/Hip Hop
15bnyEOUVRkwWlxR4F7xzF,0.738,0.885,-4.159,0.126,0.213,0.0,0.098,0.49,100.508,hip hop,Rap/Hip Hop
6SI4JD7iyQ0rrudhCNtMv0,0.683,0.902,-7.389,0.291,0.219,0.000761,0.226,0.724,90.447,hip hop,Rap/Hip Hop
7FEwp8BavoEVE3AnxJDchc,0.698,0.454,-6.756,0.151,0.123,0.0,0.155,0.137,92.932,hip hop,Rap/Hip Hop
3XrvEifl0hIzgBGUa5jBLS,0.592,0.77,-3.402,0.318,0.122,1.22e-06,0.103,0.361,191.692,hip hop,Rap/Hip Hop
4PklAHGXT5ityno3IA8SKd,0.92,0.833,-3.18,0.253,0.0277,0.0,0.0596,0.645,141.034,hip hop,Rap/Hip Hop
4wmZtoif8SGm7PDqgKrEXr,0.813,0.557,-6.655,0.133,0.0547,0.0,0.128,0.764,83.012,hip hop,Rap/Hip Hop
6mcu7D7QuABVwUGDwovOEh,0.886,0.626,-2.528,0.277,0.265,0.0,0.024,0.856,93.989,hip hop,Rap/Hip Hop
2yr2HnFYl7XvqJk4fXoQBt,0.833,0.515,-5.0,0.0462,0.347,0.00156,0.116,0.4,97.035,hip hop,Rap/Hip Hop
3McTpsUQfEDrlNd2ikro2E,0.712,0.822,-3.728,0.131,0.0321,0.0,0.239,0.469,91.011,hip hop,Rap/Hip Hop
6m59VvDUi0UQsB2eZ9wVbH,0.84,0.56,-10.53,0.21,0.00195,0.00417,0.633,0.775,111.815,hip hop,Pop
2COBMrpsGXEagCGkjp2Siz,0.764,0.185,-14.408,0.0489,0.918,0.926,0.118,0.378,69.972,hip hop,Rap/Hip Hop
2c8sgbZoEanC3QyFNZxUcA,0.782,0.713,-6.576,0.0899,0.0619,0.00125,0.108,0.68,159.839,hip hop,Rap/Hip Hop
2ajhenDRiiAnCHHjsIOHhJ,0.891,0.439,-7.994,0.428,0.0351,0.0,0.0932,0.622,77.499,hip hop,Rap/Hip Hop
6pbCkvCENw0suVGr4Ckkae,0.757,0.78,-5.038,0.319,0.0811,0.0,0.113,0.59,97.917,hip hop,Rap/Hip Hop
6mRmaBAb8ysO3pcGDaegL2,0.82,0.281,-15.194,0.0802,0.869,0.961,0.0925,0.62,104.988,hip hop,Rap/Hip Hop
1fPnUpoXCpD2NDI4vPVeLw,0.775,0.823,-4.941,0.0635,0.0881,0.0,0.309,0.65,120.059,hip hop,Rap/Hip Hop
12d5QFwzh60IIHlsSnAvps,0.825,0.756,-3.687,0.383,0.265,2.15e-06,0.0762,0.888,172.938,hip hop,Rap/Hip Hop
39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,-7.648,0.0514,0.233,0.0,0.157,0.28,129.979,hip hop,Rap/Hip Hop
0UNTBB02C1aB55Fu4H63qd,0.765,0.821,-5.926,0.183,0.0918,0.0,0.217,0.962,162.519,hip hop,Rap/Hip Hop
1KyZ4rUiW2lkqGNLQYKpcC,0.941,0.463,-5.993,0.113,0.0247,5.53e-05,0.192,0.312,127.003,hip hop,Rap/Hip Hop
7aRGb3vZGMLNpK2PEdUjdA,0.825,0.639,-6.607,0.185,0.0731,0.0225,0.0612,0.866,97.389,hip hop,Rap/Hip Hop
4EivmOT13NMpNSfTKn9p4s,0.879,0.499,-6.027,0.18,0.24,0.0,0.0967,0.405,106.043,hip hop,Rap/Hip Hop
1w9ub5WToK8EqR4G60kBS7,0.727,0.773,-5.587,0.271,0.241,0.0,0.178,0.739,99.571,hip hop,Rap/Hip Hop
2RycgtfFQZOPgEGrzBGE0j,0.637,0.394,-13.536,0.286,0.605,0.305,0.0968,0.361,132.015,hip hop,Rap/Hip Hop
6KIKRz9eSTXdNsGUnomdtW,0.834,0.878,-9.484,0.15,0.0461,0.0,0.334,0.418,102.848,hip hop,R&B
13X42np3KJr0o2LkK1MG76,0.771,0.676,-6.018,0.223,0.285,4.49e-06,0.546,0.804,119.997,hip hop,Rap/Hip Hop
3jagJCUbdqhDSPuxP8cAqF,0.884,0.677,-5.603,0.283,0.0778,0.0,0.0732,0.584,101.868,hip hop,Rap/Hip Hop
5nG6besfk5Aoa24OBSdREv,0.841,0.33,-9.908,0.0677,0.28,0.513,0.472,0.279,92.039,hip hop,Rap/Hip Hop
48ZUwXrEOhaXLCxvmRYhZv,0.737,0.89,-8.443,0.158,0.00556,0.00171,0.0801,0.809,105.848,hip hop,Rap/Hip Hop
3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,hip hop,Pop
6ghICeprXG957CqdLx67WN,0.645,0.114,-15.768,0.356,0.967,0.831,0.112,0.191,78.015,hip hop,Rap/Hip Hop
23gcQr3NRKzLXsP9H5jFQ1,0.614,0.277,-11.943,0.042,0.967,0.891,0.0698,0.236,84.938,hip hop,Rap/Hip Hop
2FUNBaa5DwItJtYEBgAblU,0.89,0.607,-6.916,0.124,0.158,0.000228,0.118,0.224,134.022,hip hop,Rap/Hip Hop
4ywqxtS81WFQR1Hv07nWxx,0.397,0.733,-7.892,0.331,0.00441,0.0,0.439,0.508,169.555,hip hop,Rap/Hip Hop
2CtCwQhY0ZLvr8L2l8Bo6e,0.751,0.84,-4.855,0.349,0.367,0.0,0.0916,0.801,99.057,hip hop,Rap/Hip Hop
6V2D8Lls36APk0THDjBDfE,0.794,0.522,-7.829,0.159,0.0328,0.0,0.156,0.567,86.318,hip hop,Rap/Hip Hop
7JuHVG3qQKQKxC4doneXVW,0.759,0.538,-8.256,0.384,0.151,0.0,0.126,0.831,146.933,hip hop,Rap/Hip Hop
5q6pg1kvXfT7z5MqG0KKSs,0.867,0.554,-13.634,0.249,0.161,0.0103,0.111,0.766,96.668,hip hop,Rap/Hip Hop
0NJu93oln1kkgbHLFzLJ4h,0.534,0.671,-5.023,0.195,0.0504,0.0,0.362,0.422,174.292,hip hop,Rap/Hip Hop
61QSuw5VlC0LTS8WMO356g,0.536,0.721,-6.44,0.386,0.062,0.0,0.824,0.393,117.139,hip hop,Rap/Hip Hop
3GpbwCm3YxiWDvy29Uo3vP,0.72,0.672,-6.852,0.0551,0.009,0.0,0.232,0.705,124.986,hip hop,Pop
47wZfF4OdME3xkIPhhpSSF,0.591,0.855,-8.339,0.339,0.00832,5.87e-05,0.771,0.78,136.734,hip hop,Rap/Hip Hop
2Mb3zpobD0CvJGWv6NpsPy,0.761,0.683,-10.889,0.164,0.141,0.0,0.342,0.671,101.787,hip hop,Rap/Hip Hop
4INDiWSKvqSKDEu7mh8HFz,0.845,0.884,-4.506,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,hip hop,Rap/Hip Hop
5e7ldn9Kwo8Aw9Z8ql9cDj,0.873,0.719,-5.948,0.248,0.03,0.0,0.333,0.858,93.281,hip hop,Rap/Hip Hop
4wFjTWCunQFKtukqrNijEt,0.904,0.518,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,hip hop,Rap/Hip Hop
7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,-7.985,0.0516,0.145,3.06e-06,0.11,0.74,115.007,hip hop,R&B
6E44XejBm1JxzOSj1Sfdbl,0.812,0.403,-8.448,0.232,0.35,0.447,0.106,0.382,75.89,hip hop,Rap/Hip Hop
1kusepF3AacIEtUTYrw4GV,0.447,0.848,-6.175,0.222,0.033,7.45e-05,0.722,0.485,172.247,hip hop,Rap/Hip Hop
7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,hip hop,Rap/Hip Hop
1yy2DlSDtEt90d54rPDPXz,0.833,0.619,-5.595,0.0538,0.111,2.13e-05,0.159,0.901,109.92,hip hop,Rap/Hip Hop
1JwXRMw0fSXjZyB7jhuJck,0.815,0.6,-4.464,0.214,0.0375,0.0,0.158,0.307,95.985,hip hop,Rap/Hip Hop
7sLpSWxQazJzDVG6YGzlVs,0.494,0.887,-4.297,0.398,0.00661,0.0,0.103,0.548,89.554,hip hop,Rap/Hip Hop
6C7ZgThn6Yan5MTZdAEEFw,0.791,0.759,-7.378,0.129,0.0314,0.674,0.255,0.619,102.382,hip hop,Rap/Hip Hop
2Y3USTCETS4xbjJOzT1Icm,0.921,0.718,-3.545,0.299,0.217,0.0,0.189,0.677,141.06,hip hop,Rap/Hip Hop
5WnfnSpuNEGXyEt78PBA6d,0.642,0.647,-6.312,0.428,0.517,0.0,0.0649,0.664,120.749,hip hop,Rap/Hip Hop
0uFvvXbmGIXlf5ZgtHyYpf,0.6,0.592,-4.947,0.0545,0.0191,0.0,0.0955,0.0663,130.205,hip hop,Rap/Hip Hop
527k23H0A4Q0UJN3vGs0Da,0.629,0.692,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,hip hop,Rap/Hip Hop
5Ryu0SlsYjKh78RkJUONFr,0.829,0.667,-5.366,0.166,0.000523,0.000521,0.048,0.545,160.082,hip hop,Rap/Hip Hop
08lctzE8dgIbSfyz84XHNr,0.682,0.328,-6.41,0.0342,0.73,0.9,0.0978,0.302,83.992,hip hop,Rap/Hip Hop
56AMYGJzxBO6p8v0wEe9de,0.845,0.631,-8.206,0.216,0.188,0.0,0.0806,0.545,111.983,hip hop,R&B
3ibKnFDaa3GhpPGlOUj7ff,0.656,0.578,-8.97,0.0922,0.235,0.0,0.118,0.556,94.514,hip hop,Rap/Hip Hop
4X25vRXOMu8nihzNtYhP2n,0.768,0.652,-6.589,0.194,0.0564,0.0,0.425,0.387,90.064,hip hop,R&B
3Z2sglqDj1rDRMF5x0Sz2R,0.473,0.461,-6.474,0.333,0.149,0.0,0.0973,0.615,165.985,hip hop,Rap/Hip Hop
1ULa3GfdMKs0MfRpm6xVlu,0.717,0.862,-4.736,0.054,0.00689,0.0,0.321,0.52,130.021,hip hop,Rap/Hip Hop
7EZPH9Px3gXlxD5KJDwtwc,0.871,0.743,-5.442,0.277,0.00212,0.0,0.141,0.576,130.977,hip hop,Rap/Hip Hop
3LklW07tvdx2AHsgfi1Mng,0.669,0.809,-7.146,0.147,0.00137,0.0,0.38,0.572,97.885,hip hop,Rap/Hip Hop
7jslhIiELQkgW9IHeYNOWE,0.776,0.675,-6.224,0.266,0.00196,0.0,0.227,0.27,131.984,hip hop,Rap/Hip Hop
3MhdH8PxqH1FuQp3HBptUI,0.765,0.666,-5.384,0.172,0.102,0.0,0.116,0.756,87.002,hip hop,Rap/Hip Hop
4h1T8pUzl9VtudWWlVAxxz,0.857,0.867,-4.952,0.0635,0.0271,0.0,0.128,0.918,104.382,hip hop,Rap/Hip Hop
6zsk6uF3MxfIeHPlubKBvR,0.797,0.75,-9.369,0.247,0.533,0.108,0.095,0.74,177.87,hip hop,Rap/Hip Hop
7wbc6y6uPdyhliSSVwrD0b,0.405,0.847,-6.509,0.286,0.476,4.93e-06,0.364,0.594,179.923,hip hop,Rap/Hip Hop
6mZcNu9i8uhOYMiEAyEx81,0.862,0.648,-7.401,0.251,0.0455,0.0,0.0332,0.637,98.012,hip hop,Pop
7DTlsMOQjGysXHpwwpHuPl,0.546,0.667,-5.236,0.274,0.0152,0.0,0.0895,0.471,87.666,hip hop,R&B
6JyuJFedEvPmdWQW0PkbGJ,0.457,0.899,-2.591,0.132,0.0019,0.0,0.831,0.298,147.268,hip hop,Rap/Hip Hop
0h1W19pS59KtEd7aDzF58i,0.833,0.619,-5.822,0.0971,0.0496,8.67e-05,0.3,0.366,91.022,hip hop,Rap/Hip Hop
7bre6yd84LZ6MFoTppmHja,0.656,0.446,-5.897,0.265,0.00695,0.000419,0.088,0.203,74.543,hip hop,Rap/Hip Hop
6NJfIydBMYrXvlaXsFxmc8,0.767,0.569,-6.805,0.216,0.00988,1.45e-05,0.109,0.524,77.052,hip hop,Rap/Hip Hop
1fLibtVj3MrNTwRZq5yUOs,0.748,0.767,-7.806,0.172,0.0267,0.0,0.334,0.519,133.929,hip hop,Rap/Hip Hop
6ApJN7sbsgAKwO29JbSLiK,0.859,0.56,-7.249,0.201,0.0529,0.0,0.114,0.625,142.04,hip hop,Rap/Hip Hop
4hHXhCRSnOKd6nMGaivmD0,0.68,0.659,-6.855,0.211,0.118,0.0,0.107,0.411,91.259,hip hop,R&B
1ce3DvvGQn6hY2LMGMLCr5,0.578,0.825,-6.107,0.322,0.000986,0.0,0.176,0.283,130.089,hip hop,Rap/Hip Hop
3qKGvSu1inEZKwYQnMavNA,0.94,0.743,-5.166,0.0475,0.317,0.0,0.0909,0.932,118.988,hip hop,Rap/Hip Hop
1IIKrJVP1C9N7iPtG6eOsK,0.755,0.578,-8.932,0.145,0.316,0.0,0.25,0.581,94.148,hip hop,Rap/Hip Hop
0jSMveIWvnhDIvzqN74Uc7,0.925,0.744,-5.79,0.367,0.0644,0.0,0.0888,0.656,93.02,hip hop,Rap/Hip Hop
2aI21FnmY7TJVKeMaoQZ0t,0.872,0.872,-6.328,0.139,0.0476,0.00112,0.0543,0.809,116.948,hip hop,Rap/Hip Hop
0N3W5peJUQtI4eyR6GJT5O,0.884,0.657,-4.569,0.0977,0.00589,0.0,0.154,0.489,107.059,hip hop,R&B
551xyaSJsg8hILXFq9JdST,0.433,0.443,-10.568,0.0361,0.0922,0.000293,0.117,0.0363,79.903,hip hop,Rap/Hip Hop
4NpDZPwSXmL0cCTaJuVrCw,0.679,0.522,-5.603,0.0427,0.297,0.0,0.151,0.445,60.014,hip hop,Rap/Hip Hop
1RSzyxqtIO4yX3EyiV4zT5,0.714,0.609,-7.683,0.17,0.194,0.0,0.126,0.778,140.206,hip hop,Rap/Hip Hop
2rFsFjq0D9JAmc0APpCO6P,0.761,0.517,-6.916,0.0927,0.114,0.0,0.157,0.46,147.912,hip hop,Rap/Hip Hop
1eMNW1HQjF1dbb4GtnmpaX,0.885,0.661,-5.062,0.141,0.165,0.0,0.334,0.436,140.028,hip hop,Rap/Hip Hop
6rbeWjEavBHvX2kr6lSogS,0.831,0.427,-6.903,0.106,0.0531,0.0,0.316,0.216,93.004,hip hop,Rap/Hip Hop
6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,0.00336,0.0,0.267,0.0804,149.972,hip hop,Rap/Hip Hop
0Li1OuXXfi7950ilZUFGkF,0.747,0.497,-6.542,0.0401,0.248,0.0,0.138,0.0663,142.046,hip hop,R&B
5UsLjwBaTHBX4ektWIr4XX,0.457,0.906,-2.278,0.342,0.249,0.0,0.182,0.54,104.02,hip hop,Rap/Hip Hop
5xpmdbQcfIOsE1hACcC3UK,0.613,0.807,-2.739,0.0382,0.0671,0.0,0.322,0.813,133.023,hip hop,Pop
6jdOi5U5LBzQrc4c1VT983,0.773,0.414,-7.436,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,hip hop,Rap/Hip Hop
0FZ4Dmg8jJJAPJnvBIzD9z,0.861,0.603,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,hip hop,Rap/Hip Hop
5fyRqeycMofUoGmDis5Gu6,0.769,0.836,-4.15,0.244,0.0618,0.0,0.182,0.651,88.978,hip hop,Rap/Hip Hop
0JjM9bKm4wrwohMslcm892,0.803,0.759,-4.692,0.0494,0.00509,0.0,0.0921,0.284,104.0,hip hop,Rap/Hip Hop
08uGhvS5MfBk7crUCpnjva,0.673,0.614,-5.426,0.103,0.0782,0.0,0.139,0.362,176.052,hip hop,Rap/Hip Hop
3keUgTGEoZJt0QkzTB6kHg,0.887,0.673,-6.846,0.0503,0.0743,4.06e-05,0.124,0.491,105.113,hip hop,Rap/Hip Hop
2toVe5hfuIi97ytDPDbQFt,0.866,0.613,-6.385,0.151,0.0293,0.0,0.104,0.359,98.001,hip hop,Rap/Hip Hop
3KUpGMnZL76I9E7FoWV1re,0.548,0.75,-6.229,0.284,0.00834,2.81e-06,0.166,0.617,82.811,hip hop,R&B
1faIb3PPSzEifCHUOJ691R,0.616,0.669,-5.791,0.32,0.0298,0.0,0.127,0.275,154.056,hip hop,Pop
643PW82aBMUa1FiWi5VQY7,0.897,0.743,-5.446,0.222,0.304,4.44e-05,0.137,0.905,134.979,hip hop,Rap/Hip Hop
16LnNR25rqcvQVNv5UEQ7g,0.935,0.608,-5.583,0.233,0.102,0.0,0.0891,0.829,96.913,hip hop,Rap/Hip Hop
6ZyNjT2hYvfV5PuW84dp1E,0.636,0.946,-4.683,0.332,0.115,3.75e-05,0.0416,0.891,125.085,hip hop,Rap/Hip Hop
0vDgtmc5vMDyE69oYnAbUm,0.826,0.491,-11.264,0.165,0.21,0.0729,0.0929,0.617,115.998,hip hop,Rap/Hip Hop
4E5IFAXCob6QqZaJMTw5YN,0.769,0.818,-1.385,0.192,0.263,0.0,0.0787,0.918,88.017,hip hop,Rap/Hip Hop
29H8RkqW9GaFy8tdjriuX3,0.839,0.365,-11.833,0.362,0.139,1.03e-06,0.104,0.448,124.009,hip hop,Rap/Hip Hop
74lnM5V6ecvoTPV0fvptx9,0.808,0.617,-9.32,0.442,0.113,0.0,0.734,0.632,149.962,hip hop,Rock
13VXVxePp4NUiXwtmQ0viz,0.913,0.625,-6.901,0.334,0.0168,0.0,0.125,0.298,126.915,hip hop,Rap/Hip Hop
3fyMH1t6UPeR5croea9PrR,0.427,0.861,-4.874,0.376,0.219,0.0,0.277,0.581,161.776,hip hop,Rap/Hip Hop
3ePJkJdZMGp9ahaNmaRM7O,0.79,0.798,-7.456,0.267,0.0153,0.0,0.106,0.693,94.015,hip hop,Rap/Hip Hop
0QMHVTnrFTQJoaqmkdsKhT,0.715,0.738,-10.139,0.157,0.00826,0.0,0.26,0.573,97.877,hip hop,Rap/Hip Hop
7jLbTp3qZzah9kMIdW8e5M,0.794,0.614,-5.352,0.0467,0.0964,0.0,0.0788,0.663,80.569,hip hop,Rap/Hip Hop
66TRwr5uJwPt15mfFkzhbi,0.736,0.74,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141,hip hop,Rap/Hip Hop
3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,-4.457,0.0786,0.0291,0.0,0.0862,0.847,146.078,hip hop,Rap/Hip Hop
7E2C5rBLpCKwQlhJPVFBRS,0.575,0.609,-4.88,0.121,0.317,0.0,0.105,0.339,83.004,hip hop,Rap/Hip Hop
5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,-5.831,0.481,0.0706,0.0,0.152,0.508,142.037,hip hop,Rap/Hip Hop
3lwrebzX6n6v4zP5DOqBKc,0.797,0.677,-5.071,0.343,0.0332,5.81e-06,0.367,0.953,90.344,hip hop,Pop
